試合日時,Season,Kind,Week,Day,GameNumber,主審,後攻チーム,先攻チーム,プレイの番号,回,表.裏,先攻得点,後攻得点,S,B,アウト,打席の継続,イニング継続,試合継続,一走打順,一走氏名,二走打順,二走氏名,三走打順,三走氏名,打順,打者氏名,打席左右,作戦,作戦2,作戦結果,投手氏名,投手左右,球数,捕手,一走状況,二走状況,三走状況,打者状況,プレイの種類,構え,コースX,コースY,球種,打撃結果,打撃結果2,捕球選手,打球タイプ,打球強度,打球位置X,打球位置Y,牽制の種類,牽制詳細,エラーの種類,タイムの種類,球速,プレス,偽走,打者位置,打席Id,打席結果,Result_col,打者登録名,打者番号,一走登録名,一走番号,二走登録名,二走番号,三走登録名,三走番号,投手番号,入力項目,先攻打順,後攻打順,経過時間,H_top,H_bottom,K_top,K_bottom,B_top,B_bottom,top_1_player,top_1_position,top_1_position_2,bottom_1_player,bottom_1_position,bottom_1_position_2,top_2_player,top_2_position,top_2_position_2,bottom_2_player,bottom_2_position,bottom_2_position_2,top_3_player,top_3_position,top_3_position_2,bottom_3_player,bottom_3_position,bottom_3_position_2,top_4_player,top_4_position,top_4_position_2,bottom_4_player,bottom_4_position,bottom_4_position_2,top_5_player,top_5_position,top_5_position_2,bottom_5_player,bottom_5_position,bottom_5_position_2,top_6_player,top_6_position,top_6_position_2,bottom_6_player,bottom_6_position,bottom_6_position_2,top_7_player,top_7_position,top_7_position_2,bottom_7_player,bottom_7_position,bottom_7_position_2,top_8_player,top_8_position,top_8_position_2,bottom_8_player,bottom_8_position,bottom_8_position_2,top_9_player,top_9_position,top_9_position_2,bottom_9_player,bottom_9_position,bottom_9_position_2,top_P_player,bottom_P_player,Score_Top_1,Score_Bottom_1,PA_1,Ave_1,Max_1,Usage_1,Strike_1,Score_Top_2,Score_Bottom_2,PA_2,Ave_2,Max_2,Usage_2,Strike_2,Score_Top_3,Score_Bottom_3,PA_3,Ave_3,Max_3,Usage_3,Strike_3,Score_Top_4,Score_Bottom_4,PA_4,Ave_4,Max_4,Usage_4,Strike_4,Score_Top_5,Score_Bottom_5,PA_5,Ave_5,Max_5,Usage_5,Strike_5,Score_Top_6,Score_Bottom_6,PA_6,Ave_6,Max_6,Usage_6,Strike_6,Score_Top_7,Score_Bottom_7,PA_7,Ave_7,Max_7,Usage_7,Strike_7,Score_Top_8,Score_Bottom_8,PA_8,Ave_8,Max_8,Usage_8,Strike_8,Score_Top_9,Score_Bottom_9,PA_9,Ave_9,Max_9,Usage_9,Strike_9,Score_Top_10,Score_Bottom_10,PA_10,Ave_10,Max_10,Usage_10,Strike_10,Score_Top_11,Score_Bottom_11,PA_11,Ave_11,Max_11,Usage_11,Strike_11,Score_Top_12,Score_Bottom_12,PA_12,Ave_12,Max_12,Usage_12,Strike_12,PA_All,Ave_All,Max_All,Usage_All,Strike_All
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,285,8,表,4,5,0,3,2,打席継続,イニング継続,試合継続,0,0,0,0,0,0,8,佐藤大輝,右,0,0,0,佐谷慎之助,左,14,佐谷慎之助,0,0,0,継続,投球,19,185.832,175.914,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,139,0,0,4,0,0,black,佐藤,33,0,0,0,0,0,0, ,0,8,1,0:00,9,7,5,5,4,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,138,142,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,138,142,69,46
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,286,8,表,4,5,1,3,2,打席完了,イニング継続,試合継続,0,0,0,0,0,0,8,佐藤大輝,右,0,0,0,佐谷慎之助,左,15,佐谷慎之助,0,0,0,出塁,投球,19,228.114,204.624,ストレート,四球,0,0,0,0,0,0,0,0,0,0,140,0,0,4,0,四球,blue,佐藤,33,0,0,0,0,0,0, ,0,8,1,0:00,9,7,5,5,4,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,138,142,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138,142,71,50
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,287,8,表,4,5,0,0,2,打席継続,イニング継続,試合継続,8,佐藤大輝,0,0,0,0,9,清塚成,右,0,0,0,佐谷慎之助,左,16,佐谷慎之助,継続,0,0,継続,牽制,0,0,0,0,0,0,0,0,0,0,0,1塁牽制,セーフ,0,0,0,0,0,4,0,0,0,清塚,37,佐藤,33,0,0,0,0, ,牽制,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,139,142,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,139,142,73,47
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,288,8,表,4,5,0,0,2,打席継続,イニング継続,試合継続,8,佐藤大輝,0,0,0,0,9,清塚成,右,0,0,0,佐谷慎之助,左,16,佐谷慎之助,三進,0,0,継続,牽制,0,0,0,0,0,0,0,0,0,0,0,1塁牽制,セーフ,送球エラー,1,0,0,0,4,0,0,0,清塚,37,佐藤,33,0,0,0,0, ,牽制,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,139,142,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,139,142,73,47
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,289,8,表,4,5,0,0,2,打席継続,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,16,佐谷慎之助,0,0,継続,継続,投球,19,180.09,180.09,ストレート,見逃し,0,0,0,0,0,0,0,0,0,0,143,0,0,2,0,0,black,清塚,37,0,0,0,0,佐藤,33, ,0,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,139,142,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,139,142,73,47
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,290,8,表,4,5,1,0,2,打席継続,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,17,佐谷慎之助,0,0,継続,継続,投球,19,95.004,182.178,ストレート,ファール,0,0,0,0,219.7145455,156.1254545,0,0,0,0,143,0,0,2,0,0,black,清塚,37,0,0,0,0,佐藤,33, ,ファール,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,139,143,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,139,143,75,50
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,291,8,表,4,5,2,0,2,打席継続,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,18,佐谷慎之助,0,0,継続,継続,投球,8,164.43,39.672,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,142,0,0,2,0,0,black,清塚,37,0,0,0,0,佐藤,33, ,0,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,139,143,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,139,143,76,53
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,292,8,表,4,5,2,1,2,打席継続,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,19,佐谷慎之助,0,0,継続,継続,投球,19,25.578,24.012,フォーク,ボール,0,0,0,0,0,0,0,0,0,0,125,0,0,2,0,0,black,清塚,37,0,0,0,0,佐藤,33, ,0,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,140,143,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,140,143,78,50
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,293,8,表,4,5,2,2,2,打席継続,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,20,佐谷慎之助,0,0,継続,継続,投球,19,149.292,16.182,ストレート,ボール,0,0,0,0,0,0,0,0,0,0,144,0,0,2,0,0,black,清塚,37,0,0,0,0,佐藤,33, ,0,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,140,143,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,140,143,74,47
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,294,8,表,4,5,2,3,2,打席完了,イニング継続,試合継続,0,0,0,0,8,佐藤大輝,9,清塚成,右,0,0,0,佐谷慎之助,左,21,佐谷慎之助,0,0,継続,出塁,投球,19,69.426,39.672,ストレート,四球,0,0,0,0,0,0,0,0,0,0,141,0,0,2,0,四球,blue,清塚,37,0,0,0,0,佐藤,33, ,0,9,1,0:00,9,7,5,5,5,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,140,144,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,140,144,75,45
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,295,8,表,4,5,0,0,2,打席完了,イニング継続,試合継続,9,清塚成,0,0,8,佐藤大輝,1,川瀬太揮,左,0,0,0,佐谷慎之助,左,22,佐谷慎之助,二進,0,本進,出塁,投球,17,134.154,133.11,ストレート,単打,0,9,ゴロ,C,188.3945455,112.4672727,0,0,0,0,134,0,0,8,0,9安打,red,川瀬,60,清塚,37,0,0,佐藤,33, ,0,1,1,0:00,9,7,5,5,6,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,140,144,76,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,140,144,76,43
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,296,8,表,5,5,0,0,2,打席継続,イニング継続,試合継続,1,川瀬太揮,9,清塚成,0,0,2,松本龍之辰,右,盗塁,Wスチール,盗塁成功,佐谷慎之助,左,23,佐谷慎之助,二進,三進,0,継続,投球,19,153.468,135.72,カーブ,見逃し,0,0,0,0,0,0,0,0,0,0,115,0,0,6,0,0,black,松本,42,川瀬,60,清塚,37,0,0, ,0,2,1,0:00,10,7,5,5,6,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22,140,144,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,140,144,77,45
2025/6/22,春季,オープン戦,,,,,岩瀬日大,筑波大学,297,8,表,5,5,1,0,2,打席継続,イニング継続,試合継続,0,0,1,川瀬太揮,9,清塚成,2,松本龍之辰,右,0,0,0,佐谷慎之助,左,24,佐谷慎之助,0,継続,継続,継続,投球,19,156.6,135.198,カーブ,ファール,0,0,0,0,132.8727273,254.8309091,0,0,0,0,115,0,0,6,0,0,black,松本,42,0,0,川瀬,60,清塚,37, ,ファール,2,1,0:00,10,7,5,5,6,9,"['川瀬', '太揮', '60.0', 'L']",CF,8,"['草間', '大斗', ' ', ' ']",2B,4,"['松本', '龍之辰', '42.0', 'R']",SS,6,"['粟野', '瀧汰', ' ', ' ']",LF,7,"['森', '球道', '34.0', 'L']",LF,7,"['飯島', '彗多', ' ', ' ']",SS,6,"['山本', '和希', '91.0', 'R']",3B,5,"['佐谷', '慎之助', ' ', ' ']",C,2,"['加藤', '晴丈', '111.0', 'R']",RF,9,"['川田', '龍輝', ' ', ' ']",H,H,"['清水', '大賀', '28.0', 'L']",DH,D,"['堤', '勇磨', ' ', ' ']",RF,9,"['石橋', '聡汰', '128.0', 'L']",1B,3,"['粟野', '頼喗', ' ', ' ']",CF,8,"['佐藤', '大輝', '33.0', 'R']",2B,4,"['杉田', '将真', ' ', ' ']",1B,3,"['清塚', '成', '37.0', 'R']",C,2,"['鈴木', '悠馬', ' ', ' ']",3B,5,"['山田', '英温', '141.0', 'R']","['佐谷', '慎之助', ' ', ' ']",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,140,144,74,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,140,144,74,48
